entity_id	label	entity_family	reason
15905	Q2926422	person	raw_qid_label
15906	Q39965	person	raw_qid_label
15907	Q3094145	person	raw_qid_label
15908	Q506778	person	raw_qid_label
15909	Q4756190	person	raw_qid_label
15910	Q746520	person	raw_qid_label
15911	Q163234	person	raw_qid_label
15912	Q190519	person	raw_qid_label
15913	Q39972	person	raw_qid_label
15914	Q442661	person	raw_qid_label
15915	Q679987	person	raw_qid_label
15916	Q270622	person	raw_qid_label
15918	Q562084	person	raw_qid_label
15919	Q739660	person	raw_qid_label
15920	Q350194	person	raw_qid_label
15921	Q446979	person	raw_qid_label
15922	Q229254	person	raw_qid_label
15923	Q599274	person	raw_qid_label
15924	Q712437	person	raw_qid_label
15925	Q509013	person	raw_qid_label
15926	Q236463	person	raw_qid_label
15927	Q471921	person	raw_qid_label
15928	Q3553484	person	raw_qid_label
15929	Q186757	person	raw_qid_label
15930	Q589015	person	raw_qid_label
15931	Q728496	person	raw_qid_label
15932	Q365474	person	raw_qid_label
15933	Q239328	person	raw_qid_label
15934	Q437267	person	raw_qid_label
15935	Q1809038	person	raw_qid_label
15936	Q3308419	person	raw_qid_label
15937	Q3190537	person	raw_qid_label
15940	Q444429	person	raw_qid_label
15942	Q2314842	person	raw_qid_label
15943	Q552889	person	raw_qid_label
15944	Q240436	person	raw_qid_label
15945	Q7791601	person	raw_qid_label
15946	Q32986389	person	raw_qid_label
15947	Q236434	person	raw_qid_label
15948	Q459384	person	raw_qid_label
15950	Q153694	person	raw_qid_label
15951	Q12006	person	raw_qid_label
15952	Q133112	person	raw_qid_label
15953	Q188375	person	raw_qid_label
15954	Q155378	person	raw_qid_label
15955	Q1956629	person	raw_qid_label
15956	Q229271	person	raw_qid_label
15957	Q535886	person	raw_qid_label
15958	Q1775236	person	raw_qid_label
15959	Q35011	person	raw_qid_label
15960	Q1364886	person	raw_qid_label
15961	Q10841812	person	raw_qid_label
15962	Q2838353	person	raw_qid_label
15963	Q552972	person	raw_qid_label
15964	Q3195613	person	raw_qid_label
15965	Q432437	person	raw_qid_label
15966	Q366821	person	raw_qid_label
15967	Q374447	person	raw_qid_label
15968	Q720233	person	raw_qid_label
15969	Q1093611	person	raw_qid_label
15970	Q3136238	person	raw_qid_label
15971	Q707496	person	raw_qid_label
15972	Q457395	person	raw_qid_label
15973	Q275658	person	raw_qid_label
15974	Q1573028	person	raw_qid_label
15975	Q464746	person	raw_qid_label
15976	Q508428	person	raw_qid_label
15977	Q3853048	person	raw_qid_label
15978	Q1516734	person	raw_qid_label
15979	Q7175583	person	raw_qid_label
15980	Q1364838	person	raw_qid_label
15981	Q236766	person	raw_qid_label
15982	Q2563511	person	raw_qid_label
15983	Q766825	person	raw_qid_label
15984	Q552726	person	raw_qid_label
15985	Q1942940	person	raw_qid_label
15986	Q188100	person	raw_qid_label
15987	Q202148	person	raw_qid_label
15988	Q1469565	person	raw_qid_label
15989	Q2558129	person	raw_qid_label
15990	Q3530675	person	raw_qid_label
15991	Q3760916	person	raw_qid_label
15992	Q3288645	person	raw_qid_label
15993	Q2733992	person	raw_qid_label
15994	Q436422	person	raw_qid_label
15996	Q1332872	person	raw_qid_label
15998	Q19517850	person	raw_qid_label
15999	Q18145198	person	raw_qid_label
16000	Q188987	person	raw_qid_label
16001	Q44628	person	raw_qid_label
16002	Q952267	person	raw_qid_label
16003	Q3981017	person	raw_qid_label
16004	Q1174608	person	raw_qid_label
16005	Q7072015	person	raw_qid_label
16006	Q1319770	person	raw_qid_label
16007	Q434572	person	raw_qid_label
16008	Q16144824	person	raw_qid_label
16009	Q180942	person	raw_qid_label
16010	Q573332	person	raw_qid_label
16011	Q2073496	person	raw_qid_label
16014	Q708320	person	raw_qid_label
16015	Q2610657	person	raw_qid_label
16016	Q3195759	person	raw_qid_label
16017	Q132217	person	raw_qid_label
16018	Q254115	person	raw_qid_label
16020	Q934467	person	raw_qid_label
16021	Q2356564	person	raw_qid_label
16022	Q3372569	person	raw_qid_label
16023	Q107249	person	raw_qid_label
16024	Q1894164	person	raw_qid_label
16025	Q7177686	person	raw_qid_label
16026	Q1086977	person	raw_qid_label
16027	Q382197	person	raw_qid_label
16028	Q228852	person	raw_qid_label
16030	Q455188	person	raw_qid_label
16031	Q719256	person	raw_qid_label
16033	Q693016	person	raw_qid_label
16035	Q374586	person	raw_qid_label
16036	Q262241	person	raw_qid_label
16037	Q268542	person	raw_qid_label
16040	Q1341001	person	raw_qid_label
16041	Q139341	person	raw_qid_label
16042	Q451880	person	raw_qid_label
16044	Q2893859	organization	raw_qid_label
16045	Q166419	organization	raw_qid_label
16046	Q1290328	unknown	raw_qid_label unknown_family
16047	Q534413	person	raw_qid_label
16048	Q495304	unknown	raw_qid_label unknown_family
16049	Q332102	unknown	raw_qid_label unknown_family
16050	Q8333	unknown	raw_qid_label unknown_family
16051	Q892757	unknown	raw_qid_label unknown_family
16052	ancient astronauts	unknown	unknown_family
16053	Q92633	organization	raw_qid_label
16055	Q1572845	organization	raw_qid_label
16056	Q1131655	organization	raw_qid_label
16058	Q5773296	work	raw_qid_label
16059	Q3109174	unknown	raw_qid_label unknown_family
16060	Q24039440	organization	raw_qid_label
16061	Q43963	unknown	raw_qid_label unknown_family
16062	Q2763	unknown	raw_qid_label unknown_family
16063	Q10860599	unknown	raw_qid_label unknown_family
16064	Q1260024	unknown	raw_qid_label unknown_family
16065	Q149086	unknown	raw_qid_label unknown_family
16066	Q193942	unknown	raw_qid_label unknown_family
16067	Q273829	organization	raw_qid_label
16068	Q47555	unknown	raw_qid_label unknown_family
16070	Q233207	person	raw_qid_label
16071	Q568642	organization	raw_qid_label
16073	Q1029099	person	raw_qid_label
16074	Q4766268	person	raw_qid_label
16075	Q667488	person	raw_qid_label
16076	Q492176	person	raw_qid_label
16078	Q13408806	person	raw_qid_label
16079	Q5200803	person	raw_qid_label
16080	Q133582367	person	raw_qid_label
16081	Q106659199	person	raw_qid_label
16082	Q7199	person	raw_qid_label
16083	Q3563519	person	raw_qid_label
16084	Q2347415	person	raw_qid_label
16085	Q12050603	person	raw_qid_label
16086	Q273819	organization	raw_qid_label
16087	Q744913	unknown	raw_qid_label unknown_family
16088	Q11141263	organization	raw_qid_label
16089	Q11368702	person	raw_qid_label
16090	Q11398118	group	raw_qid_label
16091	Q10859	unknown	raw_qid_label unknown_family
16092	Q36348	unknown	raw_qid_label unknown_family
16093	Q3419549	person	raw_qid_label
16094	Q7938803	person	raw_qid_label
16095	Q948710	person	raw_qid_label
16096	Q866999	person	raw_qid_label
16097	Q159693	person	raw_qid_label
16098	Q95377607	person	raw_qid_label
16099	Q132091287	person	raw_qid_label
16100	Q132091285	person	raw_qid_label
16101	Q3477948	organization	raw_qid_label
16103	Q4931423	organization	raw_qid_label
16105	Q3157407	person	raw_qid_label
16106	Q12773282	person	raw_qid_label
16107	Q133572558	person	raw_qid_label
16108	Q133572559	person	raw_qid_label
16109	Q131774	unknown	raw_qid_label unknown_family
16110	Q1415395	unknown	raw_qid_label unknown_family
16111	Q2836709	unknown	raw_qid_label unknown_family
16112	Q317309	unknown	raw_qid_label unknown_family
16113	Q3666843	organization	raw_qid_label
16115	Q532567	organization	raw_qid_label
16116	Q183548	unknown	raw_qid_label unknown_family
16117	Q2522363	organization	raw_qid_label
16118	Q272575	person	raw_qid_label
16119	Q7380298	organization	raw_qid_label
16120	loyalty	unknown	unknown_family
16121	Q178521	unknown	raw_qid_label unknown_family
16122	Q128393	unknown	raw_qid_label unknown_family
16123	Q893665	work	raw_qid_label
16124	Q243976	unknown	raw_qid_label unknown_family
16125	Q190586	unknown	raw_qid_label unknown_family
16126	Q317160	person	raw_qid_label
16127	Q11985761	person	raw_qid_label
16128	Q159	unknown	raw_qid_label unknown_family
16129	truth	unknown	unknown_family
16130	Q4925193	unknown	raw_qid_label unknown_family
16131	Q173496	organization	raw_qid_label
16132	Q525314	person	raw_qid_label
16133	Q605564	person	raw_qid_label
16134	Q645522	unknown	raw_qid_label unknown_family
16135	Q36184	person	raw_qid_label
16136	Q21043442	unknown	raw_qid_label unknown_family
16137	Q509070	unknown	raw_qid_label unknown_family
16138	Q3821271	unknown	raw_qid_label unknown_family
16139	Q768605	unknown	raw_qid_label unknown_family
16140	La Morte Amoureuse	unknown	unknown_family
16141	Q1987925	unknown	raw_qid_label unknown_family
16142	Q557360	unknown	raw_qid_label unknown_family
16143	Q4534438	person	raw_qid_label
16144	Q2624785	unknown	raw_qid_label unknown_family
16145	Q921536	organization	raw_qid_label
16146	Q11676326	person	raw_qid_label
16147	Q23891	person	raw_qid_label
16148	Q147077	person	raw_qid_label
16149	Q171905	person	raw_qid_label
16150	Q860876	person	raw_qid_label
16151	Q449679	person	raw_qid_label
16152	Q208649	person	raw_qid_label
16153	Q187033	person	raw_qid_label
16154	Q273208	person	raw_qid_label
16155	Q234447	person	raw_qid_label
16156	Q459925	person	raw_qid_label
16157	Q528527	person	raw_qid_label
16158	Q310283	person	raw_qid_label
16159	Q260622	person	raw_qid_label
16160	Q1676307	person	raw_qid_label
16161	Q315118	person	raw_qid_label
16162	Q459945	person	raw_qid_label
16163	Q231058	person	raw_qid_label
16164	Q507888	person	raw_qid_label
16165	Q316541	person	raw_qid_label
16166	Q22667671	person	raw_qid_label
16167	Q28007210	person	raw_qid_label
16168	Q25935561	person	raw_qid_label
16169	Q357998	person	raw_qid_label
16170	Q432598	person	raw_qid_label
16171	Q467500	person	raw_qid_label
16172	Q3267145	person	raw_qid_label
16173	Q822314	organization	raw_qid_label
16174	Q733987	unknown	raw_qid_label unknown_family
16176	Q11558423	group	raw_qid_label
16177	Q38111	person	raw_qid_label
16178	Q202765	person	raw_qid_label
16181	Q270664	person	raw_qid_label
16183	Q1683873	person	raw_qid_label
16184	Q235635	person	raw_qid_label
16186	Q1234673	person	raw_qid_label
16187	Q938230	person	raw_qid_label
16188	Q295974	person	raw_qid_label
16189	Q1292214	person	raw_qid_label
16191	Q276165	person	raw_qid_label
16193	Q3430805	person	raw_qid_label
16194	Q614851	person	raw_qid_label
16196	Q275270	person	raw_qid_label
16197	Q3275736	person	raw_qid_label
16198	Q509442	person	raw_qid_label
16200	Q12035731	person	raw_qid_label
16201	Q1254992	person	raw_qid_label
16202	Q731560	person	raw_qid_label
16203	Q2592908	person	raw_qid_label
16204	Q1750537	person	raw_qid_label
16205	Q7149519	person	raw_qid_label
16206	Q3002029	person	raw_qid_label
16208	Q2405596	person	raw_qid_label
16209	Q3182047	person	raw_qid_label
16210	Q16859123	person	raw_qid_label
16211	Q37269398	person	raw_qid_label
16212	Q56681515	person	raw_qid_label
16213	Q20752286	person	raw_qid_label
16214	Q1644834	person	raw_qid_label
16215	Q56679144	person	raw_qid_label
16216	Q1440197	person	raw_qid_label
16217	Q132451	person	raw_qid_label
16218	Q12281707	unknown	raw_qid_label unknown_family
16219	Q7600519	unknown	raw_qid_label unknown_family
16220	Q21027972	unknown	raw_qid_label unknown_family
16221	Q2577588	unknown	raw_qid_label unknown_family
16222	Q775450	organization	raw_qid_label
16223	Q25173	unknown	raw_qid_label unknown_family
16224	Q1229501	unknown	raw_qid_label unknown_family
16225	Q112741246	unknown	raw_qid_label unknown_family
16226	Q466887	unknown	raw_qid_label unknown_family
16227	Q906512	unknown	raw_qid_label unknown_family
16228	Q239144	person	raw_qid_label
16229	Q84709400	organization	raw_qid_label
16230	Q35610	person	raw_qid_label
16231	Q621534	organization	raw_qid_label
16232	Q492	unknown	raw_qid_label unknown_family
16233	Q11471	unknown	raw_qid_label unknown_family
16234	Q735	unknown	raw_qid_label unknown_family
16235	Q8242	unknown	raw_qid_label unknown_family
16236	Q313243	person	raw_qid_label
16237	Q3522039	person	raw_qid_label
16238	Q7293673	person	raw_qid_label
16239	Q5580832	person	raw_qid_label
16240	Q7287031	person	raw_qid_label
16241	Q6323966	person	raw_qid_label
16242	Q5183500	organization	raw_qid_label
16243	Q4648057	person	raw_qid_label
16244	Q2720141	person	raw_qid_label
16245	Q6199	unknown	raw_qid_label unknown_family
16246	Q11410	unknown	raw_qid_label unknown_family
16247	Q1713564	work	raw_qid_label
16248	Q166272	person	raw_qid_label
16249	Q44467	person	raw_qid_label
16250	Q42581	person	raw_qid_label
16251	Q190162	person	raw_qid_label
16252	Q151168	person	raw_qid_label
16253	Q548163	person	raw_qid_label
16254	Q447614	person	raw_qid_label
16255	Q2849808	person	raw_qid_label
16256	Q1158461	person	raw_qid_label
16257	Q13701277	person	raw_qid_label
16258	Q310930	person	raw_qid_label
16260	Q312702	person	raw_qid_label
16261	Q3265838	person	raw_qid_label
16262	Q335376	person	raw_qid_label
16263	Q5318772	person	raw_qid_label
16264	Q3017460	person	raw_qid_label
16266	Q167774	person	raw_qid_label
16267	Q28254	person	raw_qid_label
16268	Q2006904	person	raw_qid_label
16269	Q217037	person	raw_qid_label
16270	Q17305144	organization	raw_qid_label
16271	Q295463	person	raw_qid_label
16272	Q943506	person	raw_qid_label
16273	Q942914	person	raw_qid_label
16274	Q57833	person	raw_qid_label
16275	Q996095	organization	raw_qid_label
16276	Q316213	person	raw_qid_label
16277	Q58701	unknown	raw_qid_label unknown_family
16278	Q41112	unknown	raw_qid_label unknown_family
16279	Q75835	person	raw_qid_label
16280	Q989963	unknown	raw_qid_label unknown_family
16281	historiography	unknown	unknown_family
16282	Q97830117	unknown	raw_qid_label unknown_family
16283	social hierarchy	unknown	unknown_family
16284	Q623971	unknown	raw_qid_label unknown_family
16285	Q1076509	unknown	raw_qid_label unknown_family
16286	emotional competence	unknown	unknown_family
16287	Q334173	unknown	raw_qid_label unknown_family
16288	Q79576	organization	raw_qid_label
16289	Q181843	unknown	raw_qid_label unknown_family
16290	Q267505	unknown	raw_qid_label unknown_family
16291	Q165524	person	raw_qid_label
16292	Q181899	person	raw_qid_label
16293	Q234195	person	raw_qid_label
16294	Q150482	person	raw_qid_label
16295	Q219373	person	raw_qid_label
16296	Q470005	person	raw_qid_label
16297	Q982840	person	raw_qid_label
16299	Q59635	person	raw_qid_label
16300	Q232456	person	raw_qid_label
16301	Q948751	person	raw_qid_label
16302	Q40069	person	raw_qid_label
16303	Q2260913	person	raw_qid_label
16304	Q2052002	person	raw_qid_label
16305	Q955019	person	raw_qid_label
16307	Q1684394	person	raw_qid_label
16308	Q15288220	person	raw_qid_label
16309	Q20675897	person	raw_qid_label
16310	Q3376428	person	raw_qid_label
16311	Q536964	person	raw_qid_label
16312	Q270178	person	raw_qid_label
16313	Q3476302	person	raw_qid_label
16314	Q40266137	organization	raw_qid_label
16315	Q2065128	organization	raw_qid_label
16316	Q270641	person	raw_qid_label
16317	Q446635	person	raw_qid_label
16318	Q64534259	organization	raw_qid_label
16319	Q49472312	organization	raw_qid_label
16320	Q77952224	organization	raw_qid_label
16321	Q1540986	unknown	raw_qid_label unknown_family
16322	Q623282	unknown	raw_qid_label unknown_family
16323	Q17625913	unknown	raw_qid_label unknown_family
16324	Q4612907	unknown	raw_qid_label unknown_family
16325	Q1099260	unknown	raw_qid_label unknown_family
16326	Q491	unknown	raw_qid_label unknown_family
16327	Q218532	person	raw_qid_label
16328	Q336282	person	raw_qid_label
16329	Q1209826	person	raw_qid_label
16330	Q240933	person	raw_qid_label
16331	Q1689123	person	raw_qid_label
16332	Q318938	person	raw_qid_label
16333	Q348209	person	raw_qid_label
16334	Q522533	person	raw_qid_label
16336	Q958791	person	raw_qid_label
16337	Q1820751	person	raw_qid_label
16338	Q17288405	person	raw_qid_label
16339	Q3467428	person	raw_qid_label
16340	Q3441813	person	raw_qid_label
16342	Q3062856	person	raw_qid_label
16343	Q7792371	person	raw_qid_label
16344	Q462	unknown	raw_qid_label unknown_family
16345	Q102813	person	raw_qid_label
16346	Q495813	person	raw_qid_label
16347	Q2350830	person	raw_qid_label
16348	Q512008	person	raw_qid_label
16349	Q1346639	person	raw_qid_label
16350	Q4768739	person	raw_qid_label
16351	Q7050123	person	raw_qid_label
16352	Q1928335	person	raw_qid_label
16355	Q16013079	person	raw_qid_label
16357	Q172140	person	raw_qid_label
16358	Q936212	person	raw_qid_label
16359	Q19595701	unknown	raw_qid_label unknown_family
16360	Q10566551	unknown	raw_qid_label unknown_family
16361	adventure travel	unknown	unknown_family
16362	Q4261734	unknown	raw_qid_label unknown_family
16363	Q3002720	unknown	raw_qid_label unknown_family
16364	Q3267244	unknown	raw_qid_label unknown_family
16365	Q2143005	unknown	raw_qid_label unknown_family
16366	Q378529	unknown	raw_qid_label unknown_family
16367	Q1581290	unknown	raw_qid_label unknown_family
16368	Q967441	unknown	raw_qid_label unknown_family
16369	Q25116	unknown	raw_qid_label unknown_family
16371	Q152888	person	raw_qid_label
16372	Q618616	person	raw_qid_label
16373	Q224356	person	raw_qid_label
16374	Q911472	person	raw_qid_label
16375	Q2978795	person	raw_qid_label
16376	Q71275	person	raw_qid_label
16377	Q3053163	person	raw_qid_label
16378	Q459580	person	raw_qid_label
16379	Q5444452	person	raw_qid_label
16380	Q3564975	person	raw_qid_label
16381	Q15821594	person	raw_qid_label
16382	Q95111	person	raw_qid_label
16383	Q1634907	person	raw_qid_label
16384	Q333595	person	raw_qid_label
16385	Q107177832	person	raw_qid_label
16386	Q708343	person	raw_qid_label
16387	Q2938719	person	raw_qid_label
16388	Q1515200	person	raw_qid_label
16389	Q1609275	person	raw_qid_label
16392	eugenics	unknown	unknown_family
16393	Q171180	unknown	raw_qid_label unknown_family
16394	Q1941338	unknown	raw_qid_label unknown_family
16396	Q160232	unknown	raw_qid_label unknown_family
16397	Q790024	unknown	raw_qid_label unknown_family
